Main Category,Capric acid,Lauric acid,Myristic acid,Palmitic acid,Palmitoleic acid,Stearic acid,Oleic acid,Linoleic Acid,Linolenic Acid,Stearidonic acid,Eicosenoic acid,Arachidonic acid,Eicosapentaenoic acid,Erucic acid,Docosapentaenoic acid,Docosahexaenoic acid,Butyric acid,Caproic acid,Caprylic acid,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,Choline,Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated",Dietary Fiber,"Folate, DFE","Folate, food",Folate,Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,Vitamin A,Vitamin B12,"Vitamin B-12, added",Vitamin B6,Vitamin C,Vitamin D,Vitamin E,"Vitamin E, added",Vitamin K,Water,Zinc,Creatine
Breadfruit,0.0,0.0,0.0,0.031,0.002,0.017,0.032,0.048,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.12,0.0,0.0,0.0,9.8,0.084,0.0,103.0,0.034,0.066,0.048,4.9,14.0,14.0,14.0,0.0,0.54,22.0,0.0,25.0,0.9,30.0,490.0,1.07,0.0,0.03,0.6,2.0,11.0,0.0,0.11,0.23,0.0,0.0,0.0,0.1,29.0,0.0,0.1,0.0,0.5,70.65,0.12,0.0
Breakfast bar,0.0,0.002,0.001,0.86,0.054,0.153,4.977,0.85,0.056,0.0,0.023,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,72.9,0.0,0.0,0.0,34.3,0.1,0.0,377.0,5.0,0.9,1.5,2.1,174.0,13.0,108.0,95.0,4.86,40.0,0.0,27.0,13.5,103.0,197.0,4.4,608.0,1.1,15.0,297.0,35.1,0.0,1.0,7.5,608.0,0.0,0.0,1.4,0.0,0.0,0.76,0.0,13.8,14.5,4.1,0.0
Breakfast bars,0.802,6.135,2.357,1.701,0.007,0.562,1.926,1.574,0.011,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.081,1.005,0.0,0.0,60.0,66.7,0.0,91.0,0.0,27.6,0.36,0.0,464.0,1.933,1.634,12.69,3.1,81.0,81.0,81.0,0.0,3.18,107.0,0.0,101.0,1.75,277.0,326.0,9.8,0.0,0.11,16.0,251.0,27.52,0.0,0.28,17.6,8.0,0.0,0.0,0.35,1.0,0.0,0.82,0.0,15.9,4.1,1.6,0.0
Breakfast tart,0.0,0.005,0.002,0.681,0.003,0.676,3.332,0.856,0.023,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,76.8,0.0,3.0,0.0,8.4,0.073,1.0,372.0,3.338,0.878,1.393,1.5,133.0,53.0,100.0,47.0,3.42,4.0,0.0,44.0,3.8,93.0,66.0,3.99,285.0,0.549,12.9,361.0,4.87,0.0,0.285,5.99,285.0,0.0,0.0,0.38,3.8,0.0,0.53,0.0,0.4,12.04,0.28,0.0
Broadbeans (fava beans),0.0,0.001,0.001,0.054,0.001,0.008,0.078,0.152,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19.65,0.0,9.0,0.0,30.6,0.259,0.0,110.0,0.079,0.164,0.066,5.4,104.0,104.0,104.0,0.0,1.5,0.0,0.0,43.0,0.711,125.0,268.0,7.6,0.0,0.089,2.6,5.0,1.82,0.0,0.097,0.4,1.0,0.0,0.0,0.072,0.3,0.0,0.02,0.0,2.9,71.54,1.01,0.0
Broccoli,0.0,0.0,0.0,0.05,0.001,0.008,0.025,0.04,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.714,5.399,11.857,729.857,0.0,22.557,0.05,0.571,29.0,0.027,0.162,0.061,2.857,75.286,75.286,75.286,0.0,0.654,1094.571,0.0,18.571,0.496,53.0,239.714,2.364,0.0,0.114,1.743,21.0,1.3,0.0,0.07,0.397,61.429,0.0,0.0,0.13,49.786,0.0,1.01,0.0,96.271,91.077,0.389,0.0
Broccoli raab,0.0,0.0,0.0,0.046,0.0,0.007,0.01,0.019,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2.985,0.0,2146.5,0.0,25.95,0.058,0.0,27.5,0.028,0.14,0.054,2.75,77.0,77.0,77.0,0.0,1.705,1402.0,0.0,24.5,1.618,77.5,269.5,3.5,0.0,0.134,1.15,44.5,0.5,0.0,0.166,0.505,179.0,0.0,0.0,0.196,28.6,0.0,2.075,0.0,240.0,91.98,0.655,0.0
Brussels sprouts,0.0,0.0,0.001,0.072,0.003,0.004,0.026,0.061,0.134,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,34.667,8.123,2.0,490.0,0.0,25.933,0.062,0.0,40.333,0.03,0.203,0.082,3.5,74.0,74.0,74.0,0.0,1.027,1473.667,0.0,20.333,0.63,60.333,332.0,3.19,0.0,0.094,1.233,20.333,2.007,0.0,0.116,0.397,41.0,0.0,0.0,0.229,64.233,0.0,0.607,0.0,170.267,87.213,0.33,0.0
Buckwheat flour,0.016,0.009,0.023,0.411,0.021,0.043,0.902,0.877,0.071,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.032,0.0,0.0,41.0,70.59,0.0,0.0,0.0,54.2,0.515,0.0,335.0,0.949,0.949,0.677,10.0,54.0,54.0,54.0,0.0,4.06,220.0,0.0,251.0,6.15,337.0,577.0,12.62,0.0,0.19,5.7,11.0,2.6,0.0,0.417,3.1,0.0,0.0,0.0,0.582,0.0,0.0,0.32,0.0,7.0,11.15,3.12,0.0
Buckwheat groats,0.003,0.002,0.004,0.082,0.004,0.009,0.179,0.174,0.014,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.006,0.0,0.0,7.0,19.94,0.0,0.0,0.0,20.1,0.146,0.0,92.0,0.188,0.188,0.134,2.7,14.0,14.0,14.0,0.0,0.8,60.0,0.0,51.0,0.94,70.0,88.0,3.38,0.0,0.039,2.2,4.0,0.9,0.0,0.04,0.62,0.0,0.0,0.0,0.077,0.0,0.0,0.09,0.0,1.9,75.63,0.61,0.0
Bulgur,0.0,0.0,0.0,0.12,0.004,0.006,0.098,0.306,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,22.5,47.225,0.0,3.0,0.0,17.5,0.205,0.0,212.5,0.102,0.32,0.137,8.5,22.5,22.5,22.5,0.0,1.71,137.0,0.0,98.0,3.057,170.0,239.0,7.685,0.0,0.072,1.45,11.0,0.255,0.0,0.145,0.785,0.0,0.0,0.0,0.213,0.0,0.0,0.035,0.0,1.2,43.38,1.25,0.0
Burdock root,0.0,0.0,0.0,0.024,0.0,0.0,0.036,0.054,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,19.245,0.0,0.0,0.0,13.0,0.083,0.0,80.0,0.036,0.057,0.024,2.55,21.5,21.5,21.5,0.0,0.785,0.0,0.0,38.5,0.31,72.0,334.0,1.81,0.0,0.044,0.8,4.5,3.225,0.0,0.024,0.145,0.0,0.0,0.0,0.26,2.8,0.0,0.42,0.0,1.8,77.865,0.355,0.0
Butter,2.119,2.27,6.983,19.606,1.359,8.582,17.9,2.129,0.649,0.001,0.087,0.03,0.006,0.001,0.011,0.001,2.469,1.612,0.964,0.0,0.0,29.75,0.748,0.25,139.5,190.25,17.325,0.007,1.5,662.75,20.063,2.858,45.392,0.0,2.75,2.75,2.75,0.0,0.295,3.25,0.0,2.5,0.032,26.5,40.0,1.372,617.25,0.05,0.75,421.75,0.045,0.0,0.007,73.905,629.0,0.135,0.0,0.006,0.0,0.0,1.898,0.0,5.85,23.158,0.122,0.0
Butter oil,2.495,2.793,10.005,26.166,2.228,12.056,25.026,2.247,1.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.226,1.91,1.112,0.0,0.0,4.0,0.0,0.0,193.0,256.0,22.3,0.001,0.0,876.0,28.732,3.694,61.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,3.0,5.0,0.28,824.0,0.005,0.0,2.0,0.0,0.0,0.001,99.48,840.0,0.01,0.0,0.001,0.0,0.0,2.8,0.0,8.6,0.24,0.01,0.0
Butter replacement,0.026,0.031,0.092,0.253,0.02,0.111,0.243,0.039,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.017,0.011,0.0,0.0,23.0,89.0,0.0,0.0,2.0,0.4,0.0,0.0,373.0,0.276,0.057,0.589,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,1200.0,5.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
CAMPBELL'S,0.0,0.001,0.016,0.294,0.048,0.075,0.333,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,123.0,293.0,4.0,9.8,0.054,4.0,46.0,0.397,0.0,0.397,0.8,3.0,3.0,3.0,0.0,0.0,10.0,0.0,4.0,1.059,33.0,484.0,1.59,0.0,0.025,1.7,325.0,0.79,0.0,0.01,1.19,30.0,0.07,0.0,0.037,1.0,0.0,0.07,0.0,0.7,88.8,0.2,0.0
Cabbage,0.0,0.001,0.001,0.021,0.001,0.001,0.014,0.03,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.545,4.783,18.545,678.909,0.0,15.309,0.03,0.0,22.636,0.015,0.072,0.024,2.109,49.727,49.727,49.727,0.0,0.758,65.364,1.818,15.636,0.446,32.091,292.0,1.414,0.0,0.069,0.782,155.364,2.054,0.0,0.044,0.161,57.364,0.0,0.0,0.188,26.836,0.0,0.113,0.0,67.891,92.731,0.221,0.0
Cake,0.032,0.085,0.154,1.75,0.052,1.019,4.136,2.065,0.202,0.0,0.014,0.01,0.0,0.0,0.0,0.002,0.028,0.017,0.019,0.0,1.1,85.2,63.502,0.1,7.35,29.65,25.61,0.116,0.55,359.0,4.217,2.286,3.164,2.68,65.7,11.75,43.4,31.75,2.014,27.0,0.0,16.3,1.415,160.85,141.65,3.938,15.3,0.192,6.855,443.0,38.524,38.85,0.178,10.531,15.95,0.128,0.0,0.036,0.84,0.14,0.968,0.0,6.315,20.28,0.423,0.0
Canadian bacon,0.011,0.003,0.037,0.646,0.085,0.324,1.139,0.364,0.012,0.0,0.022,0.066,0.0,0.001,0.006,0.001,0.0,0.0,0.0,0.0,0.0,7.0,1.8,0.0,0.0,67.0,104.8,0.063,0.0,146.0,1.255,0.485,1.039,0.0,4.0,4.0,4.0,0.0,0.56,0.0,0.0,27.0,9.988,309.0,999.0,28.31,0.0,0.185,50.4,993.0,1.2,0.0,0.669,2.78,0.0,0.43,0.0,0.28,0.0,0.2,0.41,0.0,0.2,62.5,1.73,0.0
Candied fruit,0.0,0.0,0.0,0.008,0.0,0.002,0.008,0.013,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,82.74,0.0,9.0,0.0,2.2,0.029,5.0,322.0,0.008,0.02,0.01,1.6,0.0,0.0,0.0,0.0,0.17,11.0,0.0,4.0,0.0,5.0,56.0,0.34,0.0,0.0,0.6,98.0,80.68,0.0,0.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.3,16.7,0.05,0.0
Candies,0.227,1.985,0.942,3.528,0.071,3.134,5.438,2.214,0.107,0.0,0.044,0.001,0.0,0.0,0.0,0.0,0.143,0.068,0.202,0.0,18.25,85.895,68.289,0.118,2.171,7.105,21.357,0.284,0.066,469.026,5.666,2.329,10.453,2.421,19.039,17.145,18.329,1.118,1.128,4.895,0.0,50.289,1.478,124.803,252.697,5.714,18.329,0.136,2.976,155.855,53.423,83.671,0.081,20.196,18.553,0.203,0.001,0.06,3.742,0.008,1.391,0.0,3.784,4.396,1.094,0.0
Candy,0.0,0.0,0.011,2.679,0.01,1.233,8.268,4.769,0.011,0.0,0.193,0.007,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,67.41,0.0,0.0,0.0,24.7,0.169,0.0,486.0,8.496,4.794,5.735,1.9,34.0,34.0,34.0,0.0,0.71,0.0,0.0,66.0,5.147,132.0,220.0,8.72,0.0,0.085,2.0,174.0,62.68,0.0,0.064,20.18,0.0,0.0,0.0,0.173,0.0,0.0,3.57,0.0,0.1,2.54,1.03,0.0
Capers,0.0,0.0,0.001,0.17,0.004,0.036,0.057,0.111,0.183,0.0,0.001,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.89,0.0,83.0,0.0,6.5,0.374,0.0,23.0,0.063,0.304,0.233,3.2,23.0,23.0,23.0,0.0,1.67,0.0,0.0,33.0,0.652,10.0,40.0,2.36,0.0,0.139,1.2,2348.0,0.41,0.0,0.018,0.86,7.0,0.0,0.0,0.023,4.3,0.0,0.88,0.0,24.6,83.85,0.32,0.0
Carambola,0.0,0.0,0.0,0.011,0.0,0.008,0.03,0.157,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.73,24.0,25.0,0.0,7.6,0.137,0.0,31.0,0.03,0.184,0.019,2.8,12.0,12.0,12.0,0.0,0.08,66.0,0.0,10.0,0.367,12.0,133.0,1.04,0.0,0.016,0.6,2.0,3.98,0.0,0.014,0.33,3.0,0.0,0.0,0.017,34.4,0.0,0.15,0.0,0.0,91.38,0.12,0.0
Carbonated beverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,12.0,0.0,0.0,0.0,0.15,0.01,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,1.0,0.0,0.5,25.5,0.0,0.0,0.0,0.05,8.0,12.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.95,0.115,0.0
Carob flour,0.0,0.0,0.001,0.072,0.004,0.014,0.194,0.212,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,88.88,0.0,8.0,0.0,11.9,0.571,0.0,222.0,0.197,0.216,0.09,39.8,29.0,29.0,29.0,0.0,2.94,0.0,0.0,54.0,1.897,79.0,827.0,4.62,0.0,0.461,5.3,35.0,49.08,0.0,0.053,0.65,1.0,0.0,0.0,0.366,0.2,0.0,0.63,0.0,0.0,3.58,0.92,0.0
Carrot juice,0.0,0.002,0.001,0.021,0.002,0.001,0.005,0.061,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.28,4342.0,9303.0,0.0,9.9,0.046,0.0,40.0,0.007,0.071,0.027,0.8,4.0,4.0,4.0,0.0,0.46,333.0,2.0,14.0,0.386,42.0,292.0,0.95,0.0,0.055,0.6,66.0,3.91,0.0,0.092,0.15,956.0,0.0,0.0,0.217,8.5,0.0,1.16,0.0,15.5,88.87,0.18,0.0
Carrots,0.0,0.002,0.002,0.042,0.003,0.002,0.011,0.146,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.667,7.388,3235.5,7087.5,0.0,7.717,0.071,33.167,32.833,0.014,0.16,0.049,2.617,11.833,11.833,11.833,0.0,0.462,306.167,0.333,10.333,0.58,28.833,219.833,0.713,0.0,0.039,0.483,88.333,3.662,0.0,0.04,0.315,726.5,0.0,0.0,0.116,3.167,0.0,0.79,0.0,12.95,90.793,0.278,0.0
Cassava,0.0,0.001,0.0,0.069,0.0,0.005,0.075,0.032,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,38.06,0.0,8.0,0.0,23.7,0.1,0.0,160.0,0.075,0.048,0.074,1.8,27.0,27.0,27.0,0.0,0.27,0.0,0.0,21.0,0.854,27.0,271.0,1.36,0.0,0.048,0.7,14.0,1.7,0.0,0.087,0.28,1.0,0.0,0.0,0.088,20.6,0.0,0.19,0.0,1.9,59.68,0.34,0.0
Catsup,0.0,0.0,0.0,0.01,0.001,0.004,0.015,0.039,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.4,0.0,316.0,0.0,12.5,0.085,0.0,101.0,0.015,0.041,0.014,0.3,9.0,9.0,9.0,0.0,0.35,161.0,12062.0,13.0,1.434,26.0,281.0,1.04,0.0,0.166,0.7,463.5,21.27,0.0,0.011,0.1,26.0,0.0,0.0,0.158,4.1,0.0,1.46,0.0,3.0,68.51,0.17,0.0
Cauliflower,0.003,0.0,0.0,0.05,0.002,0.006,0.023,0.03,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.667,4.98,0.0,33.167,0.0,45.783,0.032,0.0,25.667,0.026,0.125,0.061,2.633,50.667,50.667,50.667,0.0,0.523,27.667,0.0,14.0,0.512,42.333,225.167,2.228,0.0,0.073,0.667,22.167,2.235,0.0,0.055,0.305,2.833,0.0,0.0,0.166,55.55,0.0,0.06,0.0,16.167,91.807,0.335,0.0
Celeriac,0.0,0.0,0.002,0.069,0.002,0.006,0.056,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.2,0.0,0.0,0.0,9.0,0.07,0.0,42.0,0.058,0.148,0.079,1.8,8.0,8.0,8.0,0.0,0.7,1.0,0.0,20.0,0.7,115.0,300.0,1.5,0.0,0.06,0.7,100.0,1.6,0.0,0.05,0.3,0.0,0.0,0.0,0.165,8.0,0.0,0.36,0.0,41.0,88.0,0.33,0.0
Celery,0.0,0.0,0.001,0.036,0.001,0.004,0.03,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.485,0.0,291.5,0.0,7.0,0.036,0.0,17.0,0.031,0.077,0.041,1.6,34.5,34.5,34.5,0.0,0.31,306.0,0.0,11.5,0.346,24.5,272.0,0.76,0.0,0.064,0.7,85.5,1.855,0.0,0.022,0.165,24.0,0.0,0.0,0.08,4.6,0.0,0.31,0.0,33.55,94.77,0.135,0.0
Cereals,0.0,0.002,0.004,0.469,0.004,0.038,0.773,1.15,0.064,0.0,0.009,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.7,75.362,0.0,0.9,0.0,23.01,0.254,0.2,360.4,0.788,1.215,0.528,6.53,173.8,36.5,117.3,80.8,17.304,68.8,0.0,74.1,6.576,238.8,245.4,10.052,280.5,0.427,26.4,244.6,3.863,0.0,0.828,3.017,280.5,0.0,0.0,0.478,0.0,0.0,0.4,0.0,1.25,9.633,1.785,0.0
Cereals ready-to-eat,0.021,0.161,0.066,0.587,0.009,0.139,1.542,1.299,0.167,0.0,0.014,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.026,0.0,0.314,168.371,81.049,10.371,42.673,0.044,20.537,0.285,1.226,373.541,1.568,1.474,1.042,8.397,831.642,25.333,499.667,474.327,17.422,323.164,0.0,74.057,15.224,234.642,292.478,8.102,410.761,1.272,18.3,432.013,25.373,6.145,1.189,4.561,414.975,4.585,4.578,1.769,22.108,2.391,3.845,2.891,1.951,3.372,8.213,0.0
Chard,0.0,0.0,0.0,0.021,0.0,0.0,0.028,0.044,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,3.935,45.0,3649.5,0.0,23.35,0.171,0.0,19.5,0.028,0.049,0.021,1.85,11.5,11.5,11.5,0.0,2.03,11007.5,0.0,83.5,0.38,39.5,464.0,1.84,0.0,0.088,0.9,196.0,1.1,0.0,0.037,0.14,306.0,0.0,0.0,0.092,24.0,0.0,1.89,0.0,578.65,92.655,0.345,0.0
Chayote,0.0,0.0,0.0,0.012,0.0,0.002,0.004,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.8,0.0,0.0,0.0,9.85,0.116,0.0,21.5,0.005,0.028,0.014,2.25,55.5,55.5,55.5,0.0,0.28,0.0,0.0,12.0,0.445,23.5,149.0,0.72,0.0,0.034,0.25,1.5,1.775,0.0,0.026,0.305,0.0,0.0,0.0,0.097,7.85,0.0,0.13,0.0,4.4,93.835,0.525,0.0
Cheese,0.562,0.482,2.053,5.557,0.522,2.14,4.719,0.468,0.178,0.0,0.02,0.007,0.001,0.0,0.002,0.0,0.652,0.308,0.229,0.0,0.0,594.844,3.362,0.219,41.578,67.109,18.586,0.07,0.219,279.609,5.499,0.668,12.405,0.044,14.188,14.188,14.188,0.0,0.403,1.453,0.016,24.922,0.275,441.953,120.234,21.429,168.062,0.332,14.616,678.719,1.617,0.0,0.036,19.977,171.391,1.112,0.0,0.087,0.183,0.489,0.248,0.0,1.911,51.717,2.544,0.0
Cheese food,0.664,0.743,2.473,6.837,0.445,2.601,5.947,0.806,0.123,0.007,0.19,0.036,0.008,0.0,0.018,0.005,0.515,0.444,0.276,0.0,0.0,682.0,8.56,0.5,61.5,98.0,33.05,0.034,5.5,330.0,6.846,1.049,15.057,0.0,7.0,7.0,7.0,0.0,0.26,11.5,0.0,27.0,0.155,438.0,255.0,16.86,215.5,0.36,19.6,1362.5,5.59,0.0,0.035,25.63,220.5,1.33,0.0,0.102,0.0,2.5,0.63,0.0,3.0,44.0,2.31,0.0
Cheese product,0.457,0.55,1.772,4.914,0.373,1.922,4.232,0.535,0.122,0.002,0.02,0.015,0.004,0.001,0.006,0.001,0.451,0.318,0.225,0.0,0.0,952.0,9.725,0.5,164.0,65.5,36.0,0.028,11.5,273.5,4.892,0.7,10.89,0.0,18.0,18.0,18.0,0.0,0.575,30.0,0.0,33.5,0.175,798.5,312.5,16.845,245.5,0.452,14.3,1240.0,7.13,0.0,0.055,18.58,260.0,1.315,0.0,0.102,0.0,5.9,0.555,0.0,2.85,48.435,2.285,0.0
Cheese puffs and twists,0.0,0.001,0.033,1.652,0.026,0.414,3.475,5.429,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,72.35,30.0,58.0,1.0,13.7,0.085,0.0,432.0,3.5,5.74,2.1,3.6,97.0,97.0,97.0,0.0,1.28,643.0,0.0,41.0,7.14,357.0,286.0,8.5,38.0,0.61,9.6,847.0,7.29,0.0,0.54,12.1,44.0,0.2,0.0,0.71,21.4,0.0,4.25,0.0,1.1,3.0,2.14,0.0
Cheese sauce,0.23,0.215,1.231,3.952,0.358,1.712,4.375,1.213,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.199,0.106,0.0,0.0,311.0,5.48,0.0,26.0,38.0,5.1,0.019,0.0,197.0,4.735,1.397,8.034,0.1,11.0,8.0,10.0,2.0,0.35,0.0,0.0,19.0,0.204,229.0,142.0,10.33,80.0,0.243,6.6,493.0,0.19,0.0,0.044,14.92,82.0,0.35,0.0,0.045,0.6,1.0,0.09,0.0,0.9,66.86,1.26,0.0
Cheese spread,0.437,0.43,2.013,5.721,0.505,2.237,4.756,0.454,0.221,0.0,0.006,0.006,0.001,0.0,0.002,0.0,0.571,0.267,0.231,0.0,0.0,396.667,7.647,0.0,33.667,61.0,35.333,0.027,0.333,253.667,5.583,0.691,12.331,0.0,6.333,6.333,6.333,0.0,0.607,3.667,0.0,20.667,0.411,632.333,201.333,12.307,217.0,0.354,9.833,1054.333,5.96,0.0,0.035,19.57,220.0,0.657,0.0,0.085,0.0,0.3,0.473,0.0,1.4,55.99,1.637,0.0
Cheesecake commercially prepared,0.246,0.207,1.266,4.775,0.346,2.49,8.119,1.364,0.223,0.0,0.002,0.012,0.0,0.0,0.0,0.005,0.354,0.134,0.119,0.0,0.0,51.0,25.5,0.0,34.0,55.0,45.9,0.02,2.0,321.0,8.634,1.602,9.921,0.4,20.0,15.0,18.0,3.0,0.63,62.0,0.0,11.0,0.195,93.0,90.0,5.5,156.0,0.193,5.2,438.0,21.8,0.0,0.028,22.5,159.0,0.17,0.0,0.052,0.4,0.5,0.56,0.0,4.4,45.6,0.51,0.0
Cheesefurter,0.09,0.1,0.56,6.39,1.14,3.33,12.5,2.62,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.51,0.0,0.0,68.0,63.1,0.07,0.0,328.0,13.64,3.02,10.47,0.0,3.0,3.0,3.0,0.0,1.08,0.0,0.0,13.0,2.9,178.0,206.0,14.1,6.0,0.16,15.7,1082.0,1.51,0.0,0.25,29.0,6.0,1.73,0.0,0.13,0.0,0.3,0.24,0.0,1.6,52.5,2.25,0.0
Cherries,0.0,0.0,0.001,0.034,0.0,0.012,0.059,0.033,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.552,0.0,400.545,0.0,5.491,0.112,0.0,86.545,0.059,0.065,0.049,1.655,5.909,5.909,5.909,0.0,0.596,73.0,0.0,10.091,0.356,18.273,162.636,0.85,0.0,0.043,0.036,4.0,17.997,0.0,0.027,0.23,33.455,0.0,0.0,0.044,5.245,0.0,0.168,0.0,1.782,76.959,0.103,0.0
Chewing gum,0.0,0.0,0.0,0.038,0.0,0.01,0.085,0.168,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,95.75,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.086,0.184,0.05,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,4.0,33.04,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0
Chicken,0.001,0.014,0.082,2.469,0.686,0.703,4.081,2.344,0.129,0.0,0.089,0.1,0.007,0.0,0.011,0.022,0.0,0.0,0.0,0.0,0.0,17.3,0.905,0.54,3.06,122.76,75.084,0.108,1.04,215.84,4.9,2.7,3.34,0.198,38.5,38.06,38.44,0.26,1.689,7.48,1.46,20.44,6.637,193.72,220.36,23.827,207.4,0.263,24.914,168.62,0.033,0.0,0.101,12.491,207.72,1.341,0.146,0.363,1.206,0.16,0.501,0.0,1.68,62.483,1.822,0.0
Chicken breast,0.024,0.0,0.01,0.397,0.088,0.124,0.628,0.355,0.016,0.0,0.016,0.047,0.001,0.0,0.004,0.003,0.002,0.0,0.002,0.0,0.0,11.0,2.92,0.0,0.0,51.0,44.2,0.02,0.0,98.0,0.74,0.452,0.564,0.0,7.0,7.0,7.0,0.0,0.39,0.0,0.0,26.0,9.055,257.0,360.0,17.4,2.0,0.071,13.2,1032.0,0.75,0.0,0.048,1.86,2.0,0.14,0.0,0.445,0.0,0.1,0.32,0.0,0.0,74.47,0.51,0.0
